"ID","Site","Layer","Fire","Cortex","Class","Blank","Blank.technology","Technology","Preservation","Length","Width","Thickness","Robustness","Elongation","Platform.width","Platform.thickness","Platform_ratio","Platform.type","Platform.shape","Bulb","Bulbar.scars","Bulb.type","Lip","Lip.type","Curvature","Torsion","Torsion.simplified","Section","Blank.shape","Scar.pattern","Scar.pattern.2","Distal.end","Plunging","Bladelet.negatives","Typology","Typology.new","Retouch.position","Dorsal.retouch.localization","Ventral.retouch.localization","left_right","Volume","Area","raw.material.type","raw.material.source","raw.material.lumped","raw.material.provenience","X3D","Scanner"
"RB_1024","RB","A1",FALSE,"0%","Blank","Flake","Tablet","Maintenance","Complete",37.2000007629395,23.8999996185303,8,2.98749995231629,1.55648541241387,10.3000001907349,4.90000009536743,2.10204081434054,"Faceted","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Rectangular","Irregular","Unidirectional parallel + crossed","Other","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1025","RB","A1",FALSE,"33-66%","Blank","Flake","Maintenance","Maintenance","Complete",37.9000015258789,23.1000003814697,8.39999961853027,2.75000017029899,1.64069267965387,4.59999990463257,2.40000009536743,1.91666655076875,"Cortical","Oval",FALSE,FALSE,"Absent",TRUE,"Pronounced","Curved intense","1R","yes","Polyhedral","Comma-like","Unidirectional parallel","Unidirectional parallel","Straight",TRUE,TRUE,NA,NA,NA,NA,NA,NA,2984.404053,1687.825127,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1026","RB","A1",FALSE,"0%","Tool","Flake","Undetermined","Undetermined","Undetermined",28.5,29.2999992370605,12.8000001907349,2.28906240628566,0.97269627106172,NA,NA,NA,"Undetermined","Undetermined",FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Rectangular",NA,NA,NA,NA,FALSE,FALSE,"Endscraper;Undetermined retouched piece","Compsite tool","Direct","Distal",NA,"Distal",4329.47998,1729.962647,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1027","RB","A1",FALSE,"66-99%","Tool","Flake","Cortical","Initialization","Complete",38.5,29.7000007629395,11.3999996185303,2.60526331199724,1.29629626299678,12.3000001907349,6.40000009536743,1.92187500116416,"Plain","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Rectangular","Irregular","Unidirectional","Unidirectional parallel","Straight",FALSE,FALSE,"Flake retouched","Flake retouched","Direct","Mesial left",NA,"Unilateral left",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1028","RB","A1",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",51.4000015258789,33.7000007629395,12.1999998092651,2.76229518768898,1.52522256267734,9,4.59999990463257,1.95652177969314,"Plain","Oval",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Lateral steep","Irregular","Unidirectional parallel + crossed","Other","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1029","RB","A1",FALSE,"1-33%","Tool","Flake","Maintenance","Maintenance","Complete",26.7000007629395,22.2999992370605,7.19999980926514,3.09722219830677,1.19730949221588,3.29999995231628,0.200000002980232,16.4999995157123,"Linear","Linear",TRUE,FALSE,"Moderate",FALSE,"Absent","Curved slightly","0","no","Polyhedral","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Straight",TRUE,TRUE,"Flake retouched slighlty","Flake retouched","Direct","Continuous left",NA,"Unilateral left",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1030","RB","A1",FALSE,"0%","Core","Other",NA,"Other","Other",15.3999996185303,13.1000003814697,8.5,1.54117651546702,1.17557245573168,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1071.243652,647.0567896,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1031","RB","A1",FALSE,"33-66%","Tool","Flake","Semi-cortical","Semi-cortical","Complete",34,18,9.60000038146973,1.8749999254942,1.88888888888889,3.59999990463257,2.59999990463257,1.38461539872299,"Cortical","Oval",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Triangular","Sub-parallel","Crossed","Other","Pointed",FALSE,FALSE,"Truncation","Truncation","Direct","Apex",NA,"Distal",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1032","RB","A1",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",19.1000003814697,20.7999992370605,7,2.97142846243721,0.918269282791039,13.6000003814697,5.80000019073486,2.34482757486713,"Plain","Rectangular",TRUE,FALSE,"Concave",FALSE,"Absent","Straight","0","no","Polyhedral","Irregular","Unidirectional","Unidirectional parallel","Irregular",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1033","RB","A1",FALSE,"33-66%","Core","Other",NA,"Semi-cortical","Other",27.8999996185303,22.7000007629395,43.2999992370605,0.524249449489841,1.22907483175421,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,11996.9834,3302.371425,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1034","RB","A1",FALSE,"1-33%","Tool","Flake","Semi-cortical","Semi-cortical","Complete",27.2000007629395,20.7999992370605,9.80000019073486,2.1224488604322,1.30769239233797,4,3.79999995231628,1.05263159215616,"Plain","Oval",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Rectangular","Sub-parallel","Unidirectional","Unidirectional parallel","Straight",FALSE,FALSE,"Endscraper","Endscraper","Direct","Apex",NA,"Distal",2676.457031,1222.370463,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1035","RB","A1",FALSE,"100%","Tool","Flake","Cortical","Initialization","Complete",18.8999996185303,17.8999996185303,6.30000019073486,2.84126969469859,1.05586592297828,5.40000009536743,4,1.35000002384186,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Rectangular","Convex","Unidirectional","Unidirectional parallel","Straight",FALSE,FALSE,"Scaled piece","Scaled piece",NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1036","RB","A1",FALSE,"1-33%","Tool","Flake","Semi-cortical","Semi-cortical","Distal",19.6000003814697,36.4000015258789,5.09999990463257,7.1372553346158,0.538461526369303,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional","Unidirectional parallel","Convex",FALSE,FALSE,"Flake retouched","Flake retouched","Inverse",NA,"Apex","Distal",NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_1037","RB","A1",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",25,17.2999992370605,6.80000019073486,2.54411746350127,1.44508676893143,8.80000019073486,5.09999990463257,1.72549026574322,"Plain","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Curved slightly","0","no","Rectangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Straight",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1038","RB","A0",FALSE,"0%","Blank","Flake","Maintenance carinated","Maintenance","Complete",15.6000003814697,19.2999992370605,7.40000009536743,2.60810797139621,0.808290207157836,2.5,1.5,1.66666666666667,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Pronounced","Curved slightly","0","no","Lateral steep","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Straight",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1039","RB","A1",FALSE,"0%","Tool","Flake","Maintenance","Maintenance","Complete",28.7999992370605,22.6000003814697,6.69999980926514,3.37313448132001,1.27433622791769,5.19999980926514,1.39999997615814,3.71428564130044,"Plain","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Polyhedral","Sub-parallel","Bidirectional","Bidirectional","Straight",FALSE,TRUE,"Flake retouched","Flake retouched","Inverse",NA,"Apex","Distal",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1040","RB","A1",FALSE,"66-99%","Core","Other","Cortical","Initialization","Other",19.7000007629395,43.9000015258789,12.1999998092651,3.59836083706655,0.448747154401041,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,3379.51709,1686.488151,"Chert","Distant.France","Distant","France","yes","Artec.Spider"
"RB_1041","RB","A1",TRUE,"0%","Blank","Flake","Tablet","Maintenance","Proximal",18,30.6000003814697,7.69999980926514,3.97402612200715,0.588235286784512,12.1999998092651,5,2.43999996185302,"Faceted","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Rectangular","Convex","Unidirectional","Unidirectional parallel",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1042","RB","A1",FALSE,"0%","Blank","Flake","Tablet","Maintenance","Complete",20.2000007629395,27.2999992370605,4.80000019073486,5.68749961505335,0.739926788551607,7.19999980926514,4.19999980926514,1.71428574672362,"Faceted","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Lateral steep","Convex","Unidirectional","Unidirectional parallel","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1043","RB","A1",FALSE,"0%","Blank","Flake","Tablet","Maintenance","Complete",25,23.2999992370605,5.5,4.23636349764736,1.0729614085238,9,4.69999980926514,1.91489369473127,"Faceted","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Pronounced","Straight","0","no","Rectangular","Sub-parallel","Unidirectional","Unidirectional parallel","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1044","RB","A1",FALSE,"0%","Blank","Flake","Maintenance carinated","Maintenance","Complete",14.8999996185303,16,3.40000009536743,4.70588222094474,0.931249976158144,7.40000009536743,3.5,2.11428574153355,"Plain","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal","Irregular","Unidirectional","Unidirectional parallel","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1045","RB","A1",FALSE,"1-33%","Tool","Flake","Semi-cortical","Semi-cortical","Distal",15.6000003814697,25.2999992370605,10.1999998092651,2.48039212844685,0.616600824185724,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Rectangular","Convex","Unidirectional","Unidirectional parallel","Convex",FALSE,FALSE,"Endscraper thick","Endscraper","Direct","Apex",NA,"Distal",1577.133057,869.1761042,"Chert","Distant.France","Distant","France","yes","Artec.Spider"
"RB_1046","RB","A1",FALSE,"0%","Core-Tool","Blade","Optimal production","Optimal","Complete",38.9000015258789,14.8999996185303,6.90000009536743,2.15942020472347,2.61073842428164,3.70000004768372,2,1.85000002384186,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Lateral steep","Sub-parallel","Unidirectional","Unidirectional parallel","Convex",FALSE,FALSE,"Burin on prepared platform multiple","Burin multiple",NA,NA,NA,NA,2159.197998,1264.625208,"Chert","Distant.France","Distant","France","yes","Artec.Spider"
"RB_1047","RB","A1",FALSE,"0%","Core","Other",NA,"Other","Other",26.7999992370605,23.7999992370605,11.5,2.06956515104874,1.12605042420878,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,2779.836914,1337.461207,"Jasper","Distant.Italy","Distant","Italy","yes","Artec.Spider"
"RB_1048","RB","A1",FALSE,"0%","Blank","Flake","Tablet","Maintenance","Complete",31.5,26.7000007629395,7.40000009536743,3.60810816470858,1.17977524718737,12.6000003814697,7.19999980926514,1.75000009934107,"Faceted","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Lateral steep","Sub-parallel","Unidirectional parallel + crossed","Other","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1049","RB","A1",FALSE,"66-99%","Blank","Flake","Cortical","Initialization","Complete",36.7999992370605,38.4000015258789,7,5.48571450369699,0.958333275384374,3.79999995231628,2.09999990463257,1.8095238689933,"Plain","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Flat","Irregular","Unidirectional","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_1050","RB","A1",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",32.0999984741211,20.2999992370605,4.30000019073486,4.72092984572433,1.58128077244053,9.10000038146973,5.09999990463257,1.78431383365395,"Plain","Oval",TRUE,FALSE,"Moderate",FALSE,"Absent","Curved intense","0","no","Polyhedral","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Convex",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1051","RB","A1",FALSE,"0%","Blank","Flake","Tablet","Maintenance","Proximal",11,21.1000003814697,4,5.27500009536743,0.521327004792869,8.5,3.40000009536743,2.49999992987689,"Faceted","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Rectangular","Convex","Unidirectional","Unidirectional parallel",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1052","RB","A1",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",28.7000007629395,14.5,4.90000009536743,2.95918361587556,1.9793103974441,3.40000009536743,0.600000023841858,5.66666660043928,"Plain","Winged",TRUE,TRUE,"Moderate",FALSE,"Absent","Curved","0","no","Lateral steep","Convergent","Unidirectional parallel + crossed","Other","Pointed",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper","Distant.Italy","Distant","Italy","no",NA
"RB_1053","RB","A1",FALSE,"33-66%","Blank","Flake","Tablet","Maintenance","Complete",15.3000001907349,21,4.5,4.66666666666667,0.728571437654043,5.59999990463257,2.79999995231628,2,"Faceted","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Rectangular","Sub-parallel","Crossed","Other","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_1054","RB","A1",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",15.3000001907349,26,10.3000001907349,2.52427179791585,0.588461545797496,5.40000009536743,4.19999980926514,1.28571436680904,"Faceted","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Polyhedral","Irregular","Bidirectional","Bidirectional","Straight",FALSE,TRUE,NA,NA,NA,NA,NA,NA,1229.981567,852.0408151,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1055","RB","A1",FALSE,"0%","Core","Other",NA,"Other","Other",14.3999996185303,19.1000003814697,11.8999996185303,1.60504210031467,0.753926666540844,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1026.000244,633.4166405,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1056","RB","A1",FALSE,"1-33%","Blank","Flake","Laminar","Semi-cortical","Complete",44.0999984741211,23.7999992370605,8.80000019073486,2.70454530922834,1.85294117175643,16.7999992370605,6.59999990463257,2.54545446663848,"Plain","Triangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Triangular","Irregular","Unidirectional","Unidirectional parallel","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1057","RB","A1",FALSE,"0%","Blank","Flake","Levallois","Optimal","Proximal",18,31,8.69999980926514,3.56321846892299,0.580645161290323,16.5,7.09999990463257,2.32394369318712,"Dihedral","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Trapezoidal","Irregular","Centripetal","Other",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1058","RB","A1",FALSE,"0%","Tool","Flake","Maintenance","Maintenance","Undetermined",NA,11.1999998092651,3.79999995231628,2.94736840784384,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional","Unidirectional parallel",NA,FALSE,FALSE,"Burin","Burin",NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_1059","RB","A1",FALSE,"0%","Blank","Flake","Optimal production","Optimal","Complete",31.1000003814697,16.5,4.90000009536743,3.36734687323771,1.88484850796786,7.40000009536743,3,2.46666669845581,"Plain","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Curved slightly","0","no","Trapezoidal","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1060","RB","A1",FALSE,"1-33%","Core","Other",NA,"Semi-cortical","Other",39.2999992370605,31,22.7999992370605,1.35964916830395,1.26774191087292,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,8875.226563,2777.204772,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1061","RB","A1",FALSE,"0%","Core","Other",NA,"Other","Other",16.2999992370605,19.8999996185303,15.3000001907349,1.3006535536242,0.819095454749779,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,3000.860596,1282.066706,"Chert","Local","Local","Local","yes","Artec.Spider"
"RB_1062","RB","A1",FALSE,"0%","Blank","Flake","Levallois","Optimal","Proximal",22.7000007629395,35.4000015258789,8.39999961853027,4.2142860873216,0.641242931764984,15.5,8.5,1.82352941176471,"Faceted","Rectangular",TRUE,FALSE,"Pronounced",FALSE,"Absent","Straight","0","no","Flat","Irregular","Unidirectional","Unidirectional parallel","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_1063","RB","A1",FALSE,"0%","Tool","Flake","Optimal production","Optimal","Proximal",16.7000007629395,24.6000003814697,5.09999990463257,4.82352957676026,0.678861809104646,NA,NA,NA,"Absent","Undetermined",FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal","Irregular","Unidirectional","Unidirectional parallel","Straight",FALSE,FALSE,"Scaled piece","Scaled piece",NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_1064","RB","A1",FALSE,"0%","Tool","Blade","Optimal production","Optimal","Proximal",NA,12,2.5,4.8,NA,3.20000004768372,1.60000002384186,2,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Pronounced","Straight","0","no","Polyhedral",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,TRUE,"Blade with lateral retouch","Retouched blade","Direct","Continuous bilateral",NA,"Bilateral",NA,NA,"Chert","Very-distant.Italy","Very.distant","Italy","no",NA
"RB_1065","RB","A1",FALSE,"1-33%","Blank","Flake","Semi-cortical","Semi-cortical","Complete",17.5,19.7999992370605,5,3.9599998474121,0.883838417894709,8.30000019073486,3.29999995231628,2.51515160929292,"Cortical","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Curved slightly","0","no","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_1066","RB","A1",FALSE,"1-33%","Blank","Flake","Semi-cortical","Semi-cortical","Complete",19.7999992370605,21.3999996185303,5,4.27999992370606,0.92523362570136,7.09999990463257,4.5,1.57777775658502,"Plain","Triangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Curved intense","0","no","Lateral steep","Irregular","Unidirectional parallel","Unidirectional parallel","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_1067","RB","A1",FALSE,"1-33%","Blank","Flake","Tablet","Maintenance","Complete",18,21.7000007629395,4.40000009536743,4.93181824831924,0.82949305839387,5.30000019073486,1.39999997615814,3.78571448642381,"Faceted","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Rectangular","Sub-parallel","Transversal","Other","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
